curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,stage,doi,citation,figuretable,mismatch_A,notes
15,Juvenile Development Time,days,12.9,Juvenile Development Rate,1/days,0.0775,Rhopalosiphum maidis,terrestrial,aphid,15,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
15,Juvenile Development Time,days,7.6,Juvenile Development Rate,1/days,0.1316,Rhopalosiphum maidis,terrestrial,aphid,20,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
15,Juvenile Development Time,days,5.7,Juvenile Development Rate,1/days,0.1754,Rhopalosiphum maidis,terrestrial,aphid,25,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
15,Juvenile Development Time,days,5.2,Juvenile Development Rate,1/days,0.1923,Rhopalosiphum maidis,terrestrial,aphid,30,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
15,Juvenile Development Time,days,8,Juvenile Development Rate,1/days,0.125,Rhopalosiphum maidis,terrestrial,aphid,35,Celsius,juvenile,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 1,yes,
15,Female Longevity,days,14.8,Female Mortality Rate,1/days,0.0676,Rhopalosiphum maidis,terrestrial,aphid,6,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Female Longevity,days,20,Female Mortality Rate,1/days,0.05,Rhopalosiphum maidis,terrestrial,aphid,10,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Female Longevity,days,26.7,Female Mortality Rate,1/days,0.0375,Rhopalosiphum maidis,terrestrial,aphid,15,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Female Longevity,days,23.1,Female Mortality Rate,1/days,0.0433,Rhopalosiphum maidis,terrestrial,aphid,20,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Female Longevity,days,12,Female Mortality Rate,1/days,0.0833,Rhopalosiphum maidis,terrestrial,aphid,25,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Female Longevity,days,8.6,Female Mortality Rate,1/days,0.1163,Rhopalosiphum maidis,terrestrial,aphid,30,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Female Longevity,days,4,Female Mortality Rate,1/days,0.25,Rhopalosiphum maidis,terrestrial,aphid,35,Celsius,adult,10.1303/aez.2006.171,"Kuo 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis (Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41: 1",Table 3,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,per capita per day,1,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.00714507,Juvenile Mortality Rate,per capita per day,0.007,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.009012608,Juvenile Mortality Rate,per capita per day,0.009,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01013006,Juvenile Mortality Rate,per capita per day,0.01,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01172062,Juvenile Mortality Rate,per capita per day,0.012,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01854482,Juvenile Mortality Rate,per capita per day,0.019,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01709942,Juvenile Mortality Rate,per capita per day,0.017,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.00850017,Juvenile Mortality Rate,NA,0.00850017,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.009187144,Juvenile Mortality Rate,NA,0.009187144,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01111978,Juvenile Mortality Rate,NA,0.01111978,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01242426,Juvenile Mortality Rate,NA,0.01242426,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.0194907,Juvenile Mortality Rate,NA,0.0194907,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.03900278,Juvenile Mortality Rate,NA,0.03900278,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.005806917,Juvenile Mortality Rate,NA,0.005806917,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.008651238,Juvenile Mortality Rate,NA,0.008651238,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.007993339,Juvenile Mortality Rate,NA,0.007993339,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01000454,Juvenile Mortality Rate,NA,0.01000454,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01441332,Juvenile Mortality Rate,NA,0.01441332,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01856323,Juvenile Mortality Rate,NA,0.01856323,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01071996,Juvenile Mortality Rate,NA,0.01071996,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.008860124,Juvenile Mortality Rate,NA,0.008860124,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.009262617,Juvenile Mortality Rate,NA,0.009262617,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01253068,Juvenile Mortality Rate,NA,0.01253068,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01545579,Juvenile Mortality Rate,NA,0.01545579,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.02622058,Juvenile Mortality Rate,NA,0.02622058,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01038778,Juvenile Mortality Rate,NA,0.01038778,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01169216,Juvenile Mortality Rate,NA,0.01169216,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.008286185,Juvenile Mortality Rate,NA,0.008286185,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01245779,Juvenile Mortality Rate,NA,0.01245779,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.02005724,Juvenile Mortality Rate,NA,0.02005724,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.02223958,Juvenile Mortality Rate,NA,0.02223958,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01156262,Juvenile Mortality Rate,NA,0.01156262,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01257663,Juvenile Mortality Rate,NA,0.01257663,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.0133625,Juvenile Mortality Rate,NA,0.0133625,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.01687039,Juvenile Mortality Rate,NA,0.01687039,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.02521125,Juvenile Mortality Rate,NA,0.02521125,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,0.03071182,Juvenile Mortality Rate,NA,0.03071182,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 2,yes,
16,Juvenile Development Time ,days,48.9,Juvenile Development Rate,1/days,0.0204,Stethorus punctillum,terrestrial,lady bug,16,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Development Time ,days,26.1,Juvenile Development Rate,1/days,0.0383,Stethorus punctillum,terrestrial,lady bug,20,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Development Time ,days,17.1,Juvenile Development Rate,1/days,0.0585,Stethorus punctillum,terrestrial,lady bug,24,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Development Time ,days,12.7,Juvenile Development Rate,1/days,0.0787,Stethorus punctillum,terrestrial,lady bug,28,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Development Time ,days,11.5,Juvenile Development Rate,1/days,0.087,Stethorus punctillum,terrestrial,lady bug,30,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
