"","originalid","originaltraitname","originaltraitunit","rate","interactor1","temp","citation","inversetraitvalue","adjustedtraitname","cit","conc"
"999","csm2D","Fecundity Rate","nymphs/female/day",0.06123665,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",16.33008990531,"k","Satar","Aphisgossypii"
"1000","csm2D","Fecundity Rate","nymphs/female/day",0.03363289,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",29.7328002440468,"k","Satar","Aphisgossypii"
"1001","csm2D","Fecundity Rate","nymphs/female/day",0.0580961,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",17.2128593829878,"k","Satar","Aphisgossypii"
"1002","csm2D","Fecundity Rate","nymphs/female/day",0.05660847,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",17.6652009849409,"k","Satar","Aphisgossypii"
"1003","csm2D","Fecundity Rate","nymphs/female/day",0.08098904,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",12.3473497154677,"k","Satar","Aphisgossypii"
"1004","csm2D","Fecundity Rate","nymphs/female/day",0.05346793,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",18.7027999774818,"k","Satar","Aphisgossypii"
"1005","csm2D","Fecundity Rate","nymphs/female/day",0.05214559,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",19.1770771027809,"k","Satar","Aphisgossypii"
"1006","csm2D","Fecundity Rate","nymphs/female/day",0.05041002,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",19.8373259919357,"k","Satar","Aphisgossypii"
"1007","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1008","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1009","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1010","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1011","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1012","csm2E","Fecundity Rate","nymphs/female/day",1.52877529,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.654118369482542,"k","Satar","Aphisgossypii"
"1013","csm2E","Fecundity Rate","nymphs/female/day",4.07195749,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.245582131556093,"k","Satar","Aphisgossypii"
"1014","csm2E","Fecundity Rate","nymphs/female/day",7.44556652,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.134308114407928,"k","Satar","Aphisgossypii"
"1015","csm2E","Fecundity Rate","nymphs/female/day",8.22409168,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.121593975226696,"k","Satar","Aphisgossypii"
"1016","csm2E","Fecundity Rate","nymphs/female/day",8.79501014,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.113700835369361,"k","Satar","Aphisgossypii"
"1017","csm2E","Fecundity Rate","nymphs/female/day",9.62543697,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.103891387281091,"k","Satar","Aphisgossypii"
"1018","csm2E","Fecundity Rate","nymphs/female/day",10.3780113,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.0963575747889193,"k","Satar","Aphisgossypii"
"1019","csm2E","Fecundity Rate","nymphs/female/day",7.41961568,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.134777870327645,"k","Satar","Aphisgossypii"
"1020","csm2E","Fecundity Rate","nymphs/female/day",5.65495865,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.176835952637779,"k","Satar","Aphisgossypii"
"1021","csm2E","Fecundity Rate","nymphs/female/day",4.43526923,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.225465456129706,"k","Satar","Aphisgossypii"
"1022","csm2E","Fecundity Rate","nymphs/female/day",3.05987478,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.326810759229827,"k","Satar","Aphisgossypii"
"1023","csm2E","Fecundity Rate","nymphs/female/day",2.02184123,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.494598678255265,"k","Satar","Aphisgossypii"
"1024","csm2E","Fecundity Rate","nymphs/female/day",0.931906,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1.07306960144049,"k","Satar","Aphisgossypii"
"1025","csm2E","Fecundity Rate","nymphs/female/day",0.67239761,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1.48721528025657,"k","Satar","Aphisgossypii"
"1026","csm2E","Fecundity Rate","nymphs/female/day",0.36098755,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.77017863912481,"k","Satar","Aphisgossypii"
"1027","csm2E","Fecundity Rate","nymphs/female/day",0.36098755,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.77017863912481,"k","Satar","Aphisgossypii"
"1028","csm2E","Fecundity Rate","nymphs/female/day",0.15338084,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",6.51971915136206,"k","Satar","Aphisgossypii"
"1029","csm2E","Fecundity Rate","nymphs/female/day",0.17933168,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",5.57625958782074,"k","Satar","Aphisgossypii"
"1030","csm2E","Fecundity Rate","nymphs/female/day",0.10147916,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",9.85424002327177,"k","Satar","Aphisgossypii"
"1031","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1032","csm2E","Fecundity Rate","nymphs/female/day",0.10147916,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",9.85424002327177,"k","Satar","Aphisgossypii"
"1033","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1034","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1035","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1036","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1037","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1038","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1039","csm2E","Fecundity Rate","nymphs/female/day",-0.0023242,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",-430.255571809655,"k","Satar","Aphisgossypii"
"1040","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1041","csm2E","Fecundity Rate","nymphs/female/day",0.07552832,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",13.2400667723047,"k","Satar","Aphisgossypii"
"1042","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1043","csm2E","Fecundity Rate","nymphs/female/day",0.04957748,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",20.1704483567943,"k","Satar","Aphisgossypii"
"1044","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1045","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1046","csm2E","Fecundity Rate","nymphs/female/day",0.02362664,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",42.3251042044065,"k","Satar","Aphisgossypii"
"1047","csm3F","Fecundity Rate","nymphs/female/day",0.09885381,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",10.1159479842001,"k","Satar","Aphisgossypii"
"1048","csm3F","Fecundity Rate","nymphs/female/day",0.09731539,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",10.275866951774,"k","Satar","Aphisgossypii"
"1049","csm3F","Fecundity Rate","nymphs/female/day",0.0956915,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",10.4502489771819,"k","Satar","Aphisgossypii"
"1050","csm3F","Fecundity Rate","nymphs/female/day",0.12022081,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",8.31802746962028,"k","Satar","Aphisgossypii"
"1051","csm3F","Fecundity Rate","nymphs/female/day",1.34378044,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.744169188829687,"k","Satar","Aphisgossypii"
"1052","csm3F","Fecundity Rate","nymphs/female/day",8.25036256,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.121206794577522,"k","Satar","Aphisgossypii"
"1053","csm3F","Fecundity Rate","nymphs/female/day",9.44776899,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.105845094334806,"k","Satar","Aphisgossypii"
"1054","csm3F","Fecundity Rate","nymphs/female/day",9.13333228,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.109489063722096,"k","Satar","Aphisgossypii"
"1055","csm3F","Fecundity Rate","nymphs/female/day",8.97555839,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.111413681082409,"k","Satar","Aphisgossypii"
"1056","csm3F","Fecundity Rate","nymphs/female/day",10.3293712,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.0968113141291699,"k","Satar","Aphisgossypii"
"1057","csm3F","Fecundity Rate","nymphs/female/day",10.353986,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.0965811620761318,"k","Satar","Aphisgossypii"
"1058","csm3F","Fecundity Rate","nymphs/female/day",8.50146749,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.117626751049306,"k","Satar","Aphisgossypii"
"1059","csm3F","Fecundity Rate","nymphs/female/day",6.15400391,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.16249583435835,"k","Satar","Aphisgossypii"
"1060","csm3F","Fecundity Rate","nymphs/female/day",4.71865463,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.211924812984247,"k","Satar","Aphisgossypii"
"1061","csm3F","Fecundity Rate","nymphs/female/day",2.9967312,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.333696929507725,"k","Satar","Aphisgossypii"
"1062","csm3F","Fecundity Rate","nymphs/female/day",1.87410926,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.533586819799396,"k","Satar","Aphisgossypii"
"1063","csm3F","Fecundity Rate","nymphs/female/day",1.06464201,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.939282867487072,"k","Satar","Aphisgossypii"
"1064","csm3F","Fecundity Rate","nymphs/female/day",0.6981553,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1.43234606970684,"k","Satar","Aphisgossypii"
"1065","csm3F","Fecundity Rate","nymphs/female/day",0.488075,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.04886544076218,"k","Satar","Aphisgossypii"
"1066","csm3F","Fecundity Rate","nymphs/female/day",0.2256883,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",4.43088986004148,"k","Satar","Aphisgossypii"
"1067","csm3F","Fecundity Rate","nymphs/female/day",0.06757253,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",14.7989131086256,"k","Satar","Aphisgossypii"
"1068","csm3F","Fecundity Rate","nymphs/female/day",0.06620505,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",15.1045879430648,"k","Satar","Aphisgossypii"
"1069","csm3F","Fecundity Rate","nymphs/female/day",0.48175037,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.07576384424988,"k","Satar","Aphisgossypii"
"1070","csm3F","Fecundity Rate","nymphs/female/day",0.40192328,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.48803702039852,"k","Satar","Aphisgossypii"
"1071","csm3F","Fecundity Rate","nymphs/female/day",0.32226712,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",3.10301590804548,"k","Satar","Aphisgossypii"
"1072","csm3F","Fecundity Rate","nymphs/female/day",0.45106737,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.21696373204739,"k","Satar","Aphisgossypii"
"1073","csm3F","Fecundity Rate","nymphs/female/day",0.1626984,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",6.14634194312913,"k","Satar","Aphisgossypii"
"1074","csm3F","Fecundity Rate","nymphs/female/day",0.39585505,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.52617719541534,"k","Satar","Aphisgossypii"
"1075","csm3F","Fecundity Rate","nymphs/female/day",0.08141835,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",12.282243499162,"k","Satar","Aphisgossypii"
"1076","csm3F","Fecundity Rate","nymphs/female/day",0.05389766,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",18.5536811802219,"k","Satar","Aphisgossypii"
"1077","csm3F","Fecundity Rate","nymphs/female/day",0.05227376,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",19.1300568392249,"k","Satar","Aphisgossypii"
"1078","csm3F","Fecundity Rate","nymphs/female/day",0.05082081,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",19.6769787809364,"k","Satar","Aphisgossypii"
